t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
2.0485848723351032,10.046932940798854,4.90315472213677,1.802646560028407,4.476608883670921,-6.522928432843762,-0.25272375883654813,0.42362226442979145,0.041989052028484915,-0.5895999974040288,0.6864058126577448,-0.4251911179702446,1.1987271667411805,0.03518704119651334,6.862777440424118,6.870884915921727,6.878999427268632,6.878999502479913
2.0764916869883816,10.171860835190675,4.721120567364798,1.795593844932077,4.077759639123235,-7.285606373239331,-0.25461255198179544,0.4333279228116394,0.027700862584589155,-0.5865148905536153,0.683710360227765,-0.45995284554798316,1.3003083392835941,0.03341692139149038,6.86133336006433,6.8701686950029295,6.878999400695775,6.878999479208582
2.10439850164166,10.285658117640304,4.517802500670062,1.7884884196355242,3.6531877861111184,-8.031108038356065,-0.24817584866777145,0.44374625395885964,0.01223899795232725,-0.5829456020082997,0.6805247197022848,-0.4977862557992445,1.410924382744044,0.0314878874702368,6.859882348849592,6.86945017879741,6.878999372880019,6.8789994547744575
2.1323053162949384,10.387606952080924,4.293679857183204,1.7815626222253342,3.201328488598847,-8.75693163551436,-0.23311272944531586,0.45490966954491896,-0.004495954059054213,-0.5788154805789499,0.6767640788294701,-0.5387049333250963,1.5306159582780168,0.02939892733258184,6.858490780981931,6.86878575769128,6.87899934393955,6.878999429246985
2.1602121309482167,10.47694583285651,4.049301789099474,1.775057188491386,2.720625845740378,-9.460206979429065,-0.20917768898333716,0.46684051236626617,-0.02260090868075274,-0.574037904069978,0.6723314804705299,-0.5826786119776097,1.6589105349833952,0.027151208653607053,6.857211943461781,6.8681847330336065,6.878999314071292,6.878999402754481
2.188118945601495,10.552869834074503,3.785297546342895,1.7692197054953287,2.209587533329522,-10.137657508451554,-0.17620864251857762,0.47954522762471663,-0.042164033475513805,-0.5685183510883242,0.6671172711146887,-0.6294904553727656,1.7950743510719456,0.024755502501247122,6.855915187955862,6.865602153895881,6.878999283572765,6.8789993755077
2.2160257602547735,10.614532383827322,3.50238781723612,1.7643022835682576,1.666901685406574,-10.785521671047475,-0.1341898586103821,0.49301068133607584,-0.06325978796345628,-0.5621540489581037,0.6610003725879512,-0.6709080105146707,1.9474815375361367,0.022640529233329255,6.856095977978684,6.84043966966744,6.878999252856234,6.878999347821752
2.243932574908052,10.661050300207194,3.2013982630232736,1.7605574720556711,1.0918918021939696,-11.39917095198118,-0.08349498255511696,0.5072761323260018,-0.08597919280349862,-0.554695827103922,0.6539044605785462,-0.6062312853862473,2.204470094834981,0.026058746936170493,6.8082179470712925,6.878007287301298,6.878999222413383,6.878999319584543
2.2718393895613302,10.691521522352456,2.8832837120652988,1.7582273930530319,0.4835010340239757,-11.974217523037966,-0.024021351841970705,0.5231072847831226,-0.11052970779802142,-0.5443152426175488,0.6464231347182883,-0.8994927950450908,2.504606148702032,0.010821634051872437,6.876177993134187,6.878937223581397,6.878999192907921,6.878999283132965
2.2997462042146086,10.705014496093632,2.549121443031832,1.7575570336394308,-0.15998002317920784,-12.505427375380714,0.04818336720398084,0.54027267105274,-0.13967220874107705,-0.5337624839417747,0.6353697551646565,-0.9115720870192016,2.516485384394947,0.010219192164044256,6.878954220429,6.878981098070074,6.878999147484019,6.878999231410426
